series_id,unit_id,variant,weapon_name,game_namespace,archetype,vtable_addr,class_id,object_size,override_count,overridden_slots,slot_0_destructor,slot_2_oninit,slot_12_onupdate,slot_28_classid_fn,slot_54_canhit,slot_55_cancel,slot_78_factory,slot_79_configdmg,slot_81_createcam,slot_84_config,base_classes
028GUNWTV,012DHELTV,001,ThrowScytheCharge,EXVS2,ThrowStopRotateOnStick,0x14146D7A8,465,0x1E0,12,0;22;59;76;78;79;81;84;87;88;89;91,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E970,0x140F398B0,0x140F393E0,0x140DDCAC0,.?AVCUnitTaskAutomata_028GUNWTV_012DHELTV_001_ThrowScytheCharge@EXVS2@@|.?AVCUnitTaskAutomata_000COMMON_000COMMON_001_ThrowSaberRolling@EXVS2@@|.?AVCUnitTaskAutomataThrowStopRotateOnStick@GAM@VDK@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
028GUNWTV,013TALGS2,001,AssistWingGundamBird,EXVS2,SummonRushShot,0x14146E138,465,0x2F0,20,0;2;12;18;21;30;42;46;69;72;73;78;79;80;81;84;87;88;89;90,0x14092A310,0x140F76670,0x140DE1770,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E6F0,0x140E383F0,0x140F8C1D0,0x140F4E9D0,.?AVCUnitTaskAutomata_028GUNWTV_013TALGS2_001_AssistWingGundamBird@EXVS2@@|.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
028GUNWTV,013TALGS2,001,AssistWingGundamMS,EXVS2,SummonRushAttackNormal,0x141662708,465,0x330,18,0;2;18;21;30;42;46;72;73;78;79;80;81;84;87;88;89;90,0x140F8BFF0,0x140F76670,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E5F0,0x140F8C120,0x140DE1B80,0x140DE1960,.?AVCUnitTaskAutomata_028GUNWTV_013TALGS2_001_AssistWingGundamMS@EXVS2@@|.?AVCUnitTaskAutomataSummonRushAttackNormal@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRushAttack@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
028GUNWTV,013TALGS2,001,LibraLazer,EXVS2,SummonRushShot,0x14146DE08,465,0x2F0,19,0;2;12;18;21;30;42;46;69;72;73;78;79;80;81;84;87;88;90,0x14092A310,0x140E193E0,0x140DE1770,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E6F0,0x140F8BF60,0x140F8BF00,0x140F41EF0,.?AVCUnitTaskAutomata_028GUNWTV_013TALGS2_001_LibraLazer@EXVS2@@|.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
028GUNWTV,013TALGS2,001,WingGundamHissatsu,EXVS2,StickerLaunchBone,0x14146DAD0,465,0x1C0,12,0;2;12;71;74;78;79;81;84;88;89;91,0x14092A100,0x140F52FA0,0x140F52F60,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E4D0,0x140F8BEC0,0x140F8BBA0,0x140F8BE00,.?AVCUnitTaskAutomata_028GUNWTV_013TALGS2_001_WingGundamHissatsu@EXVS2@@|.?AVCUnitTaskAutomataStickerLaunchBone@GAM@VDK@@|.?AVCUnitTaskAutomataSticker@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
028GUNWTV,014TALGES,001,PororiMissileLauncher,EXVS2,FreeFall,0x14146E790,465,0x1C0,11,0;2;22;25;49;78;79;81;84;88;89,0x14092A3E0,0x140F76310,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094DF60,0x140F8C5C0,0x140DDC810,0x140DDC890,.?AVCUnitTaskAutomata_028GUNWTV_014TALGES_001_PororiMissileLauncher@EXVS2@@|.?AVCUnitTaskAutomataFreeFall@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
028GUNWTV,014TALGES,001,ThrowDobergun,EXVS2,Throw,0x14146E468,465,0x1C0,10,0;22;76;78;79;81;84;87;88;89,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F8C4C0,0x140DDC8E0,0x140F8C290,.?AVCUnitTaskAutomata_028GUNWTV_014TALGES_001_ThrowDobergun@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
029SSTARG,001STNOIR,001,AnchorLauncher,EXVS2,Anchor,0x14146EAB8,465,0x1E0,13,0;2;11;12;18;23;73;76;78;79;81;84;89,0x14092A700,0x140E1CDD0,0x140F8C660,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094DC60,0x140F8C990,0x140F8C5E0,0x140F40ED0,.?AVCUnitTaskAutomata_029SSTARG_001STNOIR_001_AnchorLauncher@EXVS2@@|.?AVCUnitTaskAutomataAnchor@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
029SSTARG,001STNOIR,001,AssistPole,EXVS2,Summon,0x14146EDE0,465,0x290,19,0;2;18;21;30;42;46;71;72;73;74;78;79;80;81;84;87;88;90,0x14092A100,0x140F76670,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E520,0x140F8CAE0,0x140F8CA30,0x140F507E0,.?AVCUnitTaskAutomata_029SSTARG_001STNOIR_001_AssistPole@EXVS2@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
029SSTARG,001STNOIR,001,ThrowFragarach,EXVS2,Throw,0x14146F118,465,0x1C0,12,0;2;22;76;78;79;81;84;87;88;89;91,0x14092A3E0,0x140F76310,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F8CC30,0x140F8CBA0,0x140F8CD20,.?AVCUnitTaskAutomata_029SSTARG_001STNOIR_001_ThrowFragarach@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
029SSTARG,001STNOIR,001,ThrowFragarachSP,EXVS2,Throw,0x14146F440,465,0x1C0,12,0;2;22;76;78;79;81;84;87;88;89;91,0x14092A3E0,0x140F76310,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F8CE20,0x140F8CCD0,0x140F8CD20,.?AVCUnitTaskAutomata_029SSTARG_001STNOIR_001_ThrowFragarachSP@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
029SSTARG,002STGAZR,001,FlashMine,EXVS2,Throw,0x141662F30,465,0x1C0,11,0;2;22;76;78;79;81;84;87;88;89,0x140F8CF00,0x140F76310,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140F8D090,0x140F8CF40,0x140F95870,.?AVCUnitTaskAutomata_029SSTARG_002STGAZR_001_FlashMine@EXVS2@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
029SSTARG,002STGAZR,001,OrageBullet,EXVS2,RadiconParentActor,0x14146F768,465,0x1B0,6,0;2;79;81;84;88,0x14092A360,0x140F8D340,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x1406A50D0,0x140F8D3B0,0x140F8D0C0,0x140F41EF0,.?AVCUnitTaskAutomata_029SSTARG_002STGAZR_001_OrageBullet@EXVS2@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@|.?AVCUnitTaskAbstract@FWK@VDK@@
029SSTARG,002STGAZR,001,OrageBullet_Normal,EXVS2,RadiconParentActor,0x14146FA98,465,0x1B0,6,0;2;79;81;84;88,0x14092A360,0x140F8D340,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x1406A50D0,0x140F8D3B0,0x140F8D0C0,0x140F41EF0,.?AVCUnitTaskAutomata_029SSTARG_002STGAZR_001_OrageBullet_Normal@EXVS2@@|.?AVCUnitTaskAutomata_029SSTARG_002STGAZR_001_OrageBullet@EXVS2@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
029SSTARG,002STGAZR,001,OrageBullet_Powerup,EXVS2,RadiconParentActor,0x14146FDC8,465,0x1B0,6,0;2;79;81;84;88,0x14092A360,0x140F8D340,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x1406A50D0,0x140F8D3B0,0x140F8D0C0,0x140F41EF0,.?AVCUnitTaskAutomata_029SSTARG_002STGAZR_001_OrageBullet_Powerup@EXVS2@@|.?AVCUnitTaskAutomata_029SSTARG_002STGAZR_001_OrageBullet@EXVS2@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
030GSENTI,001EXSGUN,001,IncomHead,EXVS2,FunnelMawarikomi,0x1414700F8,977,0x210,13,0;2;18;28;43;59;69;78;79;81;84;87;89,0x14092A700,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140DFE520,0x140DFE4C0,0x140DDCDC0,.?AVCUnitTaskAutomata_030GSENTI_001EXSGUN_001_IncomHead@EXVS2@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
030GSENTI,001EXSGUN,001,IncomReflectorNotifierAcceptable,EXVS2,RadiconParentActor,0x141470DA0,465,0x1B0,4,0;79;81;84,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x1406A50D0,0x140DFEE20,0x140DFEDC0,0x140F41EF0,.?AVCUnitTaskAutomata_030GSENTI_001EXSGUN_001_IncomReflectorNotifierAcceptable@EXVS2@@|.?AVCUnitTaskAutomata_030GSENTI_001EXSGUN_001_IncomReflectorNotifier@EXVS2@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
030GSENTI,001EXSGUN,001,IncomReflectorNotifierReturn,EXVS2,RadiconParentActor,0x1414710C8,465,0x1B0,4,0;79;81;84,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x1406A50D0,0x140DFEED0,0x140DFEE70,0x140F41EF0,.?AVCUnitTaskAutomata_030GSENTI_001EXSGUN_001_IncomReflectorNotifierReturn@EXVS2@@|.?AVCUnitTaskAutomata_030GSENTI_001EXSGUN_001_IncomReflectorNotifier@EXVS2@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
030GSENTI,001EXSGUN,001,IncomReflectorRelayBeam,EXVS2,FunnelMawarikomi,0x141470750,977,0x210,17,0;2;18;28;43;59;69;75;78;79;81;84;86;87;89;97;98,0x140929E00,0x140DFE840,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140DFEB40,0x140DFED00,0x140F95540,.?AVCUnitTaskAutomata_030GSENTI_001EXSGUN_001_IncomReflectorRelayBeam@EXVS2@@|.?AVCUnitTaskAutomata_030GSENTI_001EXSGUN_001_IncomReflector@EXVS2@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
030GSENTI,001EXSGUN,001,IncomReflectorShot,EXVS2,FunnelMawarikomi,0x141470A78,977,0x210,17,0;2;18;28;43;59;69;75;78;79;81;84;86;87;89;97;98,0x140929E00,0x140DFE840,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E050,0x140DFEB40,0x140DFED60,0x140F95540,.?AVCUnitTaskAutomata_030GSENTI_001EXSGUN_001_IncomReflectorShot@EXVS2@@|.?AVCUnitTaskAutomata_030GSENTI_001EXSGUN_001_IncomReflector@EXVS2@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
030GSENTI,001EXSGUN,001,IncomRelayPoint,EXVS2,Relay,0x141470420,465,0x1B0,6,0;18;59;79;81;84,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x1406A50D0,0x140DFE690,0x140DFE620,0x140F67C90,.?AVCUnitTaskAutomata_030GSENTI_001EXSGUN_001_IncomRelayPoint@EXVS2@@|.?AVCUnitTaskAutomataRelay@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
030GSENTI,001EXSGUN,001,PropellantTankFloatExplosion,EXVS2,Detonator,0x1414713F0,465,0x1C0,11,0;2;22;74;76;78;79;81;84;87;88,0x14092A3E0,0x140F75740,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140DFEFB0,0x140DFEEE0,0x140DFEF40,.?AVCUnitTaskAutomata_030GSENTI_001EXSGUN_001_PropellantTankFloatExplosion@EXVS2@@|.?AVCUnitTaskAutomataDetonator@GAM@VDK@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
031GNHATH,001XIGNDM,001,AssistMesserGrap,EXVS2,SummonGrap,0x1414726F0,465,0x290,18,0;2;18;21;30;42;46;72;73;78;79;80;81;84;87;88;89;90,0x14092A700,0x140DE1070,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E560,0x140E3DCE0,0x140DFF410,0x140F64B30,.?AVCUnitTaskAutomata_031GNHATH_001XIGNDM_001_AssistMesserGrap@EXVS2@@|.?AVCUnitTaskAutomataSummonGrap@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
031GNHATH,001XIGNDM,001,AssistMesserRush,EXVS2,SummonRushAttackNormal,0x141471D68,465,0x330,17,0;2;18;21;30;42;46;72;73;78;79;80;81;84;87;88;90,0x14092A700,0x140DFF130,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E5F0,0x140DFF190,0x140DE1B80,0x140DE1960,.?AVCUnitTaskAutomata_031GNHATH_001XIGNDM_001_AssistMesserRush@EXVS2@@|.?AVCUnitTaskAutomataSummonRushAttackNormal@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRushAttack@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
031GNHATH,001XIGNDM,001,AssistMesserSaberRush,EXVS2,SummonRushAttackNormal,0x141472A28,465,0x330,18,0;2;18;21;30;42;46;72;73;78;79;80;81;84;87;88;89;90,0x14092A700,0x140DE1070,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E5F0,0x140DFF580,0x140DFF4D0,0x140DE1960,.?AVCUnitTaskAutomata_031GNHATH_001XIGNDM_001_AssistMesserSaberRush@EXVS2@@|.?AVCUnitTaskAutomataSummonRushAttackNormal@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRushAttack@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
031GNHATH,001XIGNDM,001,AssistMesserShot,EXVS2,SummonRushShot,0x141472098,465,0x2F0,19,0;2;12;18;21;30;42;46;69;72;73;78;79;80;81;84;87;88;90,0x14092A310,0x140DFF130,0x140DE1770,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E6F0,0x140DFF240,0x140DE1710,0x140DE1820,.?AVCUnitTaskAutomata_031GNHATH_001XIGNDM_001_AssistMesserShot@EXVS2@@|.?AVCUnitTaskAutomataSummonRushShot@GAM@VDK@@|.?AVCUnitTaskAutomataSummonRush@GAM@VDK@@|.?AVCUnitTaskAutomataSummon@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@
031GNHATH,001XIGNDM,001,FunnelMissile,EXVS2,FunnelFlySword,0x141471718,977,0x220,14,0;2;28;43;52;69;76;78;79;81;84;87;89;91,0x14092A700,0x140E37660,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E100,0x140DFF0E0,0x140DFEFF0,0x140E2BFD0,.?AVCUnitTaskAutomata_031GNHATH_001XIGNDM_001_FunnelMissile@EXVS2@@|.?AVCUnitTaskAutomataFunnelFlySword@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
031GNHATH,001XIGNDM,001,FunnelMissileShotAiming,EXVS2,FunnelShotStayShift,0x1414723C8,977,0x210,10,0;2;28;43;78;79;81;84;87;89,0x14092A3E0,0x140F75740,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E2A0,0x140DFF320,0x140DFF290,0x140E2BFD0,.?AVCUnitTaskAutomata_031GNHATH_001XIGNDM_001_FunnelMissileShotAiming@EXVS2@@|.?AVCUnitTaskAutomata_031GNHATH_001XIGNDM_001_FunnelMissileShotAbstract@EXVS2@@|.?AVCUnitTaskAutomataFunnelShotStayShift@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelShiftPos@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
031GNHATH,001XIGNDM,001,FunnelMissileWinlose,EXVS2,PutObj,0x141471A40,465,0x1D0,7,0;2;78;79;80;81;84,0x14092A040,0x140F543E0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E380,0x140DFF920,0x140DDCC00,0x140E28260,.?AVCUnitTaskAutomata_031GNHATH_001XIGNDM_001_FunnelMissileWinlose@EXVS2@@|.?AVCUnitTaskAutomataPutObj@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@|.?AVCUnitTaskBattleAbstract@GAM@VDK@@
031GNHATH,001XIGNDM,001,ThrowBeamRifle,EXVS2,Detonator,0x141472D58,465,0x1C0,10,0;22;74;76;78;79;81;84;87;88,0x14092A3E0,0x1406A5BA0,0x1406A5B30,0x1406A5170,0x1406A5980,0x1406A57D0,0x14094E8C0,0x140DFF760,0x140DFF700,0x140DDCAC0,.?AVCUnitTaskAutomata_031GNHATH_001XIGNDM_001_ThrowBeamRifle@EXVS2@@|.?AVCUnitTaskAutomataDetonator@GAM@VDK@@|.?AVCUnitTaskAutomataThrow@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@|.?AVCUnitTaskActorProjectileAbstract@GAM@VDK@@|.?AVCUnitTaskActorAbstract@GAM@VDK@@
031GNHATH,002PENELP,001,FunnelMissile,EXVS2,FunnelFlySword,0x141473080,977,0x220,14,0;2;28;43;52;69;76;78;79;81;84;87;89;91,0x14092A700,0x140E37660,0x1406A5B30,0x14094F070,0x1406A5980,0x1406A57D0,0x14094E100,0x140DFF8D0,0x140DFF7E0,0x140E2BFD0,.?AVCUnitTaskAutomata_031GNHATH_002PENELP_001_FunnelMissile@EXVS2@@|.?AVCUnitTaskAutomataFunnelFlySword@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelMawarikomi@GAM@VDK@@|.?AVCUnitTaskAutomataFunnelFly@GAM@VDK@@|.?AVCUnitTaskAutomataFunnel@GAM@VDK@@|.?AVCUnitTaskAutomataRadiconParentActor@GAM@VDK@@|.?AVCUnitTaskAutomataRadicon@GAM@VDK@@|.?AVCUnitTaskAutomataAbstract@GAM@VDK@@
